Image,Method,Model,Category,Precision,Recall
model,mature,mature,0.7741935483870968,0.32432432432432434
graph,mature,mature,0.7692307692307693,0.2702702702702703
model,mature,juvenile,0.7,0.47297297297297297
graph,mature,juvenile,0.7058823529411765,0.4864864864864865
model,juvenile,mature,0.6451612903225806,0.2702702702702703
graph,juvenile,mature,0.6071428571428571,0.22972972972972974
model,juvenile,juvenile,0.9622641509433962,0.6891891891891891
graph,juvenile,juvenile,0.9787234042553191,0.6216216216216216
