Image,Method,Model,Category,Precision,Recall
model,mature,mature,0.6666666666666666,0.6216216216216216
graph,mature,mature,0.6575342465753424,0.6486486486486487
model,mature,juvenile,0.6707317073170732,0.7432432432432432
graph,mature,juvenile,0.6625,0.7162162162162162
model,juvenile,mature,0.6842105263157895,0.35135135135135137
graph,juvenile,mature,0.6764705882352942,0.3108108108108108
model,juvenile,juvenile,0.9322033898305084,0.7432432432432432
graph,juvenile,juvenile,0.9827586206896551,0.7702702702702703
