Image,Method,Model,Category,Precision,Recall
model,mature,mature,0.8571428571428571,0.24324324324324326
graph,mature,mature,0.8571428571428571,0.24324324324324326
model,mature,juvenile,0.6829268292682927,0.3783783783783784
graph,mature,juvenile,0.6585365853658537,0.36486486486486486
model,juvenile,mature,0.7083333333333334,0.22972972972972974
graph,juvenile,mature,0.6666666666666666,0.1891891891891892
model,juvenile,juvenile,0.9574468085106383,0.6081081081081081
graph,juvenile,juvenile,0.9512195121951219,0.527027027027027
