Method,Label,Model,Category,Precision,Recall,F1,LabelThreshold,HistThreshold
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.03,0.3
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.03,0.5
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.03,0.7
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.03,0.9
graph,arm,juvenile,mature,0.750,0.500,0.600,0.03,0.9
graph,arm,juvenile,mature,0.778,0.583,0.6665304922850844966936076414,0.03,0.3
graph,arm,juvenile,mature,0.778,0.583,0.6665304922850844966936076414,0.03,0.5
graph,arm,juvenile,mature,0.778,0.583,0.6665304922850844966936076414,0.03,0.7
graph,arm,mature,juvenile,0.345,0.500,0.4082840236686390532544378698,0.03,0.3
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.03,0.5
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.03,0.7
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.03,0.9
graph,arm,mature,mature,0.211,0.200,0.2053527980535279805352798054,0.03,0.9
graph,arm,mature,mature,0.238,0.250,0.2438524590163934426229508197,0.03,0.3
graph,arm,mature,mature,0.286,0.300,0.2928327645051194539249146758,0.03,0.5
graph,arm,mature,mature,0.318,0.350,0.3332335329341317365269461078,0.03,0.7
graph,back,juvenile,juvenile,0.500,1.000,0.6666666666666666666666666667,0.03,0.3
graph,back,juvenile,juvenile,0.500,1.000,0.6666666666666666666666666667,0.03,0.5
graph,back,juvenile,juvenile,0.500,1.000,0.6666666666666666666666666667,0.03,0.7
graph,back,juvenile,juvenile,0.500,1.000,0.6666666666666666666666666667,0.03,0.9
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.03,0.3
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.03,0.5
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.03,0.7
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.03,0.9
graph,back,mature,juvenile,0.067,0.167,0.09563247863247863247863247863,0.03,0.3
graph,back,mature,juvenile,0.067,0.167,0.09563247863247863247863247863,0.03,0.5
graph,back,mature,juvenile,0.067,0.167,0.09563247863247863247863247863,0.03,0.7
graph,back,mature,juvenile,0.067,0.167,0.09563247863247863247863247863,0.03,0.9
graph,back,mature,mature,0.235,0.571,0.3329652605459057071960297767,0.03,0.9
graph,back,mature,mature,0.294,0.714,0.4165,0.03,0.7
graph,back,mature,mature,0.375,0.857,0.5217126623376623376623376623,0.03,0.3
graph,back,mature,mature,0.375,0.857,0.5217126623376623376623376623,0.03,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.3
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.7
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.9
graph,body,juvenile,mature,1.000,1.000,1.000,0.03,0.3
graph,body,juvenile,mature,1.000,1.000,1.000,0.03,0.5
graph,body,juvenile,mature,1.000,1.000,1.000,0.03,0.7
graph,body,juvenile,mature,1.000,1.000,1.000,0.03,0.9
graph,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.03,0.3
graph,body,mature,juvenile,0.769,1.000,0.8694177501413227812323346523,0.03,0.5
graph,body,mature,juvenile,0.769,1.000,0.8694177501413227812323346523,0.03,0.7
graph,body,mature,juvenile,0.769,1.000,0.8694177501413227812323346523,0.03,0.9
graph,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.3
graph,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.5
graph,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.7
graph,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.9
graph,claw,juvenile,juvenile,1.000,0.556,0.7146529562982005141388174807,0.03,0.3
graph,claw,juvenile,juvenile,1.000,0.556,0.7146529562982005141388174807,0.03,0.5
graph,claw,juvenile,juvenile,1.000,0.556,0.7146529562982005141388174807,0.03,0.7
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.03,0.9
graph,claw,juvenile,mature,0.500,0.286,0.3638676844783715012722646310,0.03,0.3
graph,claw,juvenile,mature,0.500,0.286,0.3638676844783715012722646310,0.03,0.5
graph,claw,juvenile,mature,0.500,0.286,0.3638676844783715012722646310,0.03,0.7
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.03,0.9
graph,claw,mature,juvenile,0.333,0.176,0.2302868369351669941060903733,0.03,0.3
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.03,0.5
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.03,0.7
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.03,0.9
graph,claw,mature,mature,0.625,0.357,0.4544297352342158859470468432,0.03,0.9
graph,claw,mature,mature,0.667,0.375,0.4800863723608445297504798464,0.03,0.3
graph,claw,mature,mature,0.667,0.375,0.4800863723608445297504798464,0.03,0.5
graph,claw,mature,mature,0.667,0.375,0.4800863723608445297504798464,0.03,0.7
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.3
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.5
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.7
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.9
graph,head,juvenile,mature,0.286,0.333,0.3077156704361873990306946688,0.03,0.9
graph,head,juvenile,mature,0.333,0.333,0.333,0.03,0.3
graph,head,juvenile,mature,0.333,0.333,0.333,0.03,0.5
graph,head,juvenile,mature,0.333,0.333,0.333,0.03,0.7
graph,head,mature,juvenile,0.400,0.400,0.400,0.03,0.5
graph,head,mature,juvenile,0.400,0.400,0.400,0.03,0.7
graph,head,mature,juvenile,0.400,0.400,0.400,0.03,0.9
graph,head,mature,juvenile,0.500,0.500,0.500,0.03,0.3
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.03,0.3
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.03,0.5
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.03,0.7
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.03,0.9
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.3
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.5
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.7
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.9
graph,tail,juvenile,mature,0.000,0.000,0,0.03,0.3
graph,tail,juvenile,mature,0.000,0.000,0,0.03,0.5
graph,tail,juvenile,mature,0.000,0.000,0,0.03,0.7
graph,tail,juvenile,mature,0.000,0.000,0,0.03,0.9
graph,tail,mature,juvenile,0.111,0.111,0.111,0.03,0.3
graph,tail,mature,juvenile,0.111,0.111,0.111,0.03,0.5
graph,tail,mature,juvenile,0.111,0.111,0.111,0.03,0.7
graph,tail,mature,juvenile,0.111,0.111,0.111,0.03,0.9
graph,tail,mature,mature,0.400,0.400,0.400,0.03,0.9
graph,tail,mature,mature,0.500,0.500,0.500,0.03,0.7
graph,tail,mature,mature,0.600,0.600,0.600,0.03,0.3
graph,tail,mature,mature,0.600,0.600,0.600,0.03,0.5
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.03,0.3
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.03,0.5
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.03,0.7
model,arm,juvenile,juvenile,0.923,0.600,0.7272488509520682862770847012,0.03,0.9
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.03,0.9
model,arm,juvenile,mature,0.800,0.667,0.7274710293115201090661213361,0.03,0.3
model,arm,juvenile,mature,0.800,0.667,0.7274710293115201090661213361,0.03,0.5
model,arm,juvenile,mature,0.800,0.667,0.7274710293115201090661213361,0.03,0.7
model,arm,mature,juvenile,0.414,0.600,0.4899408284023668639053254438,0.03,0.3
model,arm,mature,juvenile,0.414,0.600,0.4899408284023668639053254438,0.03,0.5
model,arm,mature,juvenile,0.414,0.600,0.4899408284023668639053254438,0.03,0.7
model,arm,mature,juvenile,0.448,0.650,0.5304189435336976320582877960,0.03,0.9
model,arm,mature,mature,0.318,0.350,0.3332335329341317365269461078,0.03,0.9
model,arm,mature,mature,0.409,0.450,0.4285215366705471478463329453,0.03,0.3
model,arm,mature,mature,0.409,0.450,0.4285215366705471478463329453,0.03,0.5
model,arm,mature,mature,0.435,0.500,0.4652406417112299465240641711,0.03,0.7
model,back,juvenile,juvenile,0.500,0.800,0.6153846153846153846153846154,0.03,0.3
model,back,juvenile,juvenile,0.500,0.800,0.6153846153846153846153846154,0.03,0.5
model,back,juvenile,juvenile,0.500,0.800,0.6153846153846153846153846154,0.03,0.7
model,back,juvenile,juvenile,0.500,0.800,0.6153846153846153846153846154,0.03,0.9
model,back,juvenile,mature,0.200,0.250,0.2222222222222222222222222222,0.03,0.3
model,back,juvenile,mature,0.200,0.250,0.2222222222222222222222222222,0.03,0.5
model,back,juvenile,mature,0.200,0.250,0.2222222222222222222222222222,0.03,0.7
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.03,0.9
model,back,mature,juvenile,0.083,0.167,0.110888,0.03,0.3
model,back,mature,juvenile,0.083,0.167,0.110888,0.03,0.5
model,back,mature,juvenile,0.083,0.167,0.110888,0.03,0.7
model,back,mature,juvenile,0.083,0.167,0.110888,0.03,0.9
model,back,mature,mature,0.182,0.286,0.2224444444444444444444444444,0.03,0.7
model,back,mature,mature,0.182,0.286,0.2224444444444444444444444444,0.03,0.9
model,back,mature,mature,0.200,0.286,0.2353909465020576131687242798,0.03,0.3
model,back,mature,mature,0.200,0.286,0.2353909465020576131687242798,0.03,0.5
model,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.3
model,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.5
model,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.7
model,body,juvenile,juvenile,1.000,1.000,1.000,0.03,0.9
model,body,juvenile,mature,1.000,1.000,1.000,0.03,0.3
model,body,juvenile,mature,1.000,1.000,1.000,0.03,0.5
model,body,juvenile,mature,1.000,1.000,1.000,0.03,0.7
model,body,juvenile,mature,1.000,1.000,1.000,0.03,0.9
model,body,mature,juvenile,0.588,1.000,0.7405541561712846347607052897,0.03,0.3
model,body,mature,juvenile,0.667,1.000,0.8002399520095980803839232154,0.03,0.5
model,body,mature,juvenile,0.667,1.000,0.8002399520095980803839232154,0.03,0.7
model,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.03,0.9
model,body,mature,mature,0.769,1.000,0.8694177501413227812323346523,0.03,0.5
model,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.3
model,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.7
model,body,mature,mature,0.833,1.000,0.9088925259138025095471903983,0.03,0.9
model,claw,juvenile,juvenile,0.700,0.389,0.5000918273645546372819100092,0.03,0.9
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.03,0.3
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.03,0.5
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.03,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.03,0.3
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.03,0.5
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.03,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.03,0.9
model,claw,mature,juvenile,0.400,0.222,0.2855305466237942122186495177,0.03,0.3
model,claw,mature,juvenile,0.444,0.250,0.3198847262247838616714697406,0.03,0.9
model,claw,mature,juvenile,0.500,0.278,0.3573264781491002570694087404,0.03,0.5
model,claw,mature,juvenile,0.500,0.278,0.3573264781491002570694087404,0.03,0.7
model,claw,mature,mature,0.600,0.333,0.4282958199356913183279742765,0.03,0.5
model,claw,mature,mature,0.600,0.333,0.4282958199356913183279742765,0.03,0.7
model,claw,mature,mature,0.600,0.333,0.4282958199356913183279742765,0.03,0.9
model,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.03,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.5
model,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.7
model,head,juvenile,juvenile,0.900,0.900,0.900,0.03,0.9
model,head,juvenile,mature,0.333,0.333,0.333,0.03,0.3
model,head,juvenile,mature,0.333,0.333,0.333,0.03,0.5
model,head,juvenile,mature,0.333,0.333,0.333,0.03,0.7
model,head,juvenile,mature,0.333,0.333,0.333,0.03,0.9
model,head,mature,juvenile,0.600,0.600,0.600,0.03,0.3
model,head,mature,juvenile,0.700,0.700,0.700,0.03,0.5
model,head,mature,juvenile,0.700,0.700,0.700,0.03,0.7
model,head,mature,juvenile,0.700,0.700,0.700,0.03,0.9
model,head,mature,mature,0.182,0.222,0.2000198019801980198019801980,0.03,0.3
model,head,mature,mature,0.182,0.222,0.2000198019801980198019801980,0.03,0.5
model,head,mature,mature,0.182,0.222,0.2000198019801980198019801980,0.03,0.7
model,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.03,0.9
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.3
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.5
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.7
model,tail,juvenile,juvenile,1.000,1.000,1.000,0.03,0.9
model,tail,juvenile,mature,0.800,0.800,0.800,0.03,0.3
model,tail,juvenile,mature,0.800,0.800,0.800,0.03,0.5
model,tail,juvenile,mature,0.800,0.800,0.800,0.03,0.7
model,tail,juvenile,mature,0.800,0.800,0.800,0.03,0.9
model,tail,mature,juvenile,0.222,0.222,0.222,0.03,0.3
model,tail,mature,juvenile,0.222,0.222,0.222,0.03,0.5
model,tail,mature,juvenile,0.222,0.222,0.222,0.03,0.7
model,tail,mature,juvenile,0.250,0.250,0.250,0.03,0.9
model,tail,mature,mature,0.556,0.556,0.556,0.03,0.9
model,tail,mature,mature,0.625,0.625,0.625,0.03,0.3
model,tail,mature,mature,0.625,0.625,0.625,0.03,0.5
model,tail,mature,mature,0.625,0.625,0.625,0.03,0.7
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.04,0.3
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.04,0.5
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.04,0.7
graph,arm,juvenile,juvenile,1.000,0.700,0.8235294117647058823529411765,0.04,0.9
graph,arm,juvenile,mature,0.750,0.500,0.600,0.04,0.9
graph,arm,juvenile,mature,0.778,0.583,0.6665304922850844966936076414,0.04,0.3
graph,arm,juvenile,mature,0.778,0.583,0.6665304922850844966936076414,0.04,0.5
graph,arm,juvenile,mature,0.778,0.583,0.6665304922850844966936076414,0.04,0.7
graph,arm,mature,juvenile,0.357,0.500,0.4165694282380396732788798133,0.04,0.3
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.04,0.5
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.04,0.7
graph,arm,mature,juvenile,0.385,0.500,0.4350282485875706214689265537,0.04,0.9
graph,arm,mature,mature,0.273,0.300,0.2858638743455497382198952880,0.04,0.3
graph,arm,mature,mature,0.286,0.300,0.2928327645051194539249146758,0.04,0.9
graph,arm,mature,mature,0.318,0.350,0.3332335329341317365269461078,0.04,0.5
graph,arm,mature,mature,0.348,0.400,0.3721925133689839572192513369,0.04,0.7
graph,back,juvenile,juvenile,0.455,0.833,0.5885326086956521739130434783,0.04,0.3
graph,back,juvenile,juvenile,0.455,0.833,0.5885326086956521739130434783,0.04,0.5
graph,back,juvenile,juvenile,0.455,0.833,0.5885326086956521739130434783,0.04,0.7
graph,back,juvenile,juvenile,0.455,0.833,0.5885326086956521739130434783,0.04,0.9
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.04,0.3
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.04,0.5
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.04,0.7
graph,back,juvenile,mature,0.167,0.200,0.1820163487738419618528610354,0.04,0.9
graph,back,mature,juvenile,0.062,0.167,0.09042794759825327510917030568,0.04,0.3
graph,back,mature,juvenile,0.062,0.167,0.09042794759825327510917030568,0.04,0.5
graph,back,mature,juvenile,0.062,0.167,0.09042794759825327510917030568,0.04,0.7
graph,back,mature,juvenile,0.062,0.167,0.09042794759825327510917030568,0.04,0.9
graph,back,mature,mature,0.267,0.571,0.3638591885441527446300715990,0.04,0.9
graph,back,mature,mature,0.333,0.714,0.4541776504297994269340974212,0.04,0.7
graph,back,mature,mature,0.400,0.857,0.5454256165473349244232299125,0.04,0.3
graph,back,mature,mature,0.400,0.857,0.5454256165473349244232299125,0.04,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.3
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.5
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.7
graph,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.9
graph,body,juvenile,mature,1.000,1.000,1.000,0.04,0.3
graph,body,juvenile,mature,1.000,1.000,1.000,0.04,0.5
graph,body,juvenile,mature,1.000,1.000,1.000,0.04,0.7
graph,body,juvenile,mature,1.000,1.000,1.000,0.04,0.9
graph,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.04,0.3
graph,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.04,0.5
graph,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.04,0.7
graph,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.04,0.9
graph,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.3
graph,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.5
graph,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.7
graph,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.9
graph,claw,juvenile,juvenile,1.000,0.556,0.7146529562982005141388174807,0.04,0.3
graph,claw,juvenile,juvenile,1.000,0.556,0.7146529562982005141388174807,0.04,0.5
graph,claw,juvenile,juvenile,1.000,0.556,0.7146529562982005141388174807,0.04,0.7
graph,claw,juvenile,juvenile,1.000,0.562,0.7195902688860435339308578745,0.04,0.9
graph,claw,juvenile,mature,0.500,0.286,0.3638676844783715012722646310,0.04,0.3
graph,claw,juvenile,mature,0.500,0.286,0.3638676844783715012722646310,0.04,0.5
graph,claw,juvenile,mature,0.500,0.286,0.3638676844783715012722646310,0.04,0.7
graph,claw,juvenile,mature,0.667,0.400,0.5000937207122774133083411434,0.04,0.9
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.04,0.3
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.04,0.5
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.04,0.7
graph,claw,mature,juvenile,0.375,0.200,0.2608695652173913043478260870,0.04,0.9
graph,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.3
graph,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.5
graph,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.7
graph,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.9
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.3
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.5
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.7
graph,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.9
graph,head,juvenile,mature,0.286,0.333,0.3077156704361873990306946688,0.04,0.9
graph,head,juvenile,mature,0.333,0.333,0.333,0.04,0.3
graph,head,juvenile,mature,0.333,0.333,0.333,0.04,0.5
graph,head,juvenile,mature,0.333,0.333,0.333,0.04,0.7
graph,head,mature,juvenile,0.500,0.500,0.500,0.04,0.5
graph,head,mature,juvenile,0.500,0.500,0.500,0.04,0.7
graph,head,mature,juvenile,0.500,0.500,0.500,0.04,0.9
graph,head,mature,juvenile,0.600,0.600,0.600,0.04,0.3
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.04,0.3
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.04,0.5
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.04,0.7
graph,head,mature,mature,0.200,0.222,0.2104265402843601895734597156,0.04,0.9
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.04,0.3
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.04,0.5
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.04,0.7
graph,tail,juvenile,juvenile,1.000,1.000,1.000,0.04,0.9
graph,tail,juvenile,mature,0.000,0.000,0,0.04,0.3
graph,tail,juvenile,mature,0.000,0.000,0,0.04,0.5
graph,tail,juvenile,mature,0.000,0.000,0,0.04,0.7
graph,tail,juvenile,mature,0.000,0.000,0,0.04,0.9
graph,tail,mature,juvenile,0.222,0.222,0.222,0.04,0.3
graph,tail,mature,juvenile,0.222,0.222,0.222,0.04,0.5
graph,tail,mature,juvenile,0.222,0.222,0.222,0.04,0.7
graph,tail,mature,juvenile,0.222,0.222,0.222,0.04,0.9
graph,tail,mature,mature,0.500,0.500,0.500,0.04,0.9
graph,tail,mature,mature,0.625,0.625,0.625,0.04,0.7
graph,tail,mature,mature,0.750,0.750,0.750,0.04,0.3
graph,tail,mature,mature,0.750,0.750,0.750,0.04,0.5
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.04,0.3
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.04,0.5
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.04,0.7
model,arm,juvenile,juvenile,0.857,0.600,0.7058339052848318462594371997,0.04,0.9
model,arm,juvenile,mature,0.700,0.583,0.6361652377240841777084957132,0.04,0.9
model,arm,juvenile,mature,0.800,0.667,0.7274710293115201090661213361,0.04,0.3
model,arm,juvenile,mature,0.800,0.667,0.7274710293115201090661213361,0.04,0.5
model,arm,juvenile,mature,0.800,0.667,0.7274710293115201090661213361,0.04,0.7
model,arm,mature,juvenile,0.400,0.600,0.480,0.04,0.3
model,arm,mature,juvenile,0.400,0.600,0.480,0.04,0.5
model,arm,mature,juvenile,0.400,0.600,0.480,0.04,0.7
model,arm,mature,juvenile,0.433,0.650,0.5197599261311172668513388735,0.04,0.9
model,arm,mature,mature,0.273,0.300,0.2858638743455497382198952880,0.04,0.9
model,arm,mature,mature,0.409,0.450,0.4285215366705471478463329453,0.04,0.3
model,arm,mature,mature,0.409,0.450,0.4285215366705471478463329453,0.04,0.5
model,arm,mature,mature,0.435,0.500,0.4652406417112299465240641711,0.04,0.7
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.04,0.3
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.04,0.5
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.04,0.7
model,back,juvenile,juvenile,0.500,0.600,0.5454545454545454545454545455,0.04,0.9
model,back,juvenile,mature,0.200,0.250,0.2222222222222222222222222222,0.04,0.3
model,back,juvenile,mature,0.200,0.250,0.2222222222222222222222222222,0.04,0.5
model,back,juvenile,mature,0.200,0.250,0.2222222222222222222222222222,0.04,0.7
model,back,juvenile,mature,0.250,0.333,0.2855917667238421955403087479,0.04,0.9
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.04,0.3
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.04,0.5
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.04,0.7
model,back,mature,juvenile,0.091,0.167,0.1178062015503875968992248062,0.04,0.9
model,back,mature,mature,0.182,0.286,0.2224444444444444444444444444,0.04,0.7
model,back,mature,mature,0.182,0.286,0.2224444444444444444444444444,0.04,0.9
model,back,mature,mature,0.200,0.286,0.2353909465020576131687242798,0.04,0.3
model,back,mature,mature,0.200,0.286,0.2353909465020576131687242798,0.04,0.5
model,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.3
model,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.5
model,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.7
model,body,juvenile,juvenile,1.000,1.000,1.000,0.04,0.9
model,body,juvenile,mature,1.000,1.000,1.000,0.04,0.3
model,body,juvenile,mature,1.000,1.000,1.000,0.04,0.5
model,body,juvenile,mature,1.000,1.000,1.000,0.04,0.7
model,body,juvenile,mature,1.000,1.000,1.000,0.04,0.9
model,body,mature,juvenile,0.625,1.000,0.7692307692307692307692307692,0.04,0.3
model,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.04,0.5
model,body,mature,juvenile,0.714,1.000,0.8331388564760793465577596266,0.04,0.7
model,body,mature,juvenile,0.769,1.000,0.8694177501413227812323346523,0.04,0.9
model,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.3
model,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.5
model,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.7
model,body,mature,mature,0.909,1.000,0.9523310633839706652697747512,0.04,0.9
model,claw,juvenile,juvenile,0.700,0.389,0.5000918273645546372819100092,0.04,0.9
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.04,0.3
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.04,0.5
model,claw,juvenile,juvenile,0.800,0.444,0.5710610932475884244372990354,0.04,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.04,0.3
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.04,0.5
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.04,0.7
model,claw,juvenile,mature,0.400,0.222,0.2855305466237942122186495177,0.04,0.9
model,claw,mature,juvenile,0.400,0.222,0.2855305466237942122186495177,0.04,0.3
model,claw,mature,juvenile,0.444,0.250,0.3198847262247838616714697406,0.04,0.9
model,claw,mature,juvenile,0.500,0.278,0.3573264781491002570694087404,0.04,0.5
model,claw,mature,juvenile,0.500,0.278,0.3573264781491002570694087404,0.04,0.7
model,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.5
model,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.7
model,claw,mature,mature,0.700,0.389,0.5000918273645546372819100092,0.04,0.9
model,claw,mature,mature,0.800,0.444,0.5710610932475884244372990354,0.04,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.3
model,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.5
model,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.7
model,head,juvenile,juvenile,0.900,0.900,0.900,0.04,0.9
model,head,juvenile,mature,0.333,0.333,0.333,0.04,0.3
model,head,juvenile,mature,0.333,0.333,0.333,0.04,0.5
model,head,juvenile,mature,0.333,0.333,0.333,0.04,0.7
model,head,juvenile,mature,0.333,0.333,0.333,0.04,0.9
